PartitionKey,RowKey,Outcome,MarriageDate,ChildrenData,DivorceData,DivorceDate,MalePersonId,FemalePersonId,Embeddings,KutaScore,MarriageDuration
Love-a107112c7d,,Happiness,07/30/1999,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,AlainBlondel1962,HeikeDrechsler1964,"[0.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0]",45,0
Love-a14ad8477b,,Happiness,01/29/1958,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":""Scott Newman died of an accidental overdose in 1978"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,PaulNewman1925,Jean1943,"[0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0]",35,0
Love-a1c86d0ec1,,Happiness,01/29/1958,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":""Scott Newman died of an accidental overdose in 1978"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,PaulNewman1925,Jean1940,"[3.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0]",25,0
Love-a297ef40b2,,Dissolution,01/01/1965,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""""}}",01/01/1975,RogerBall1944,MollyDuncan1945,"[3.0,6.0,8.0,7.0,5.0,0.0,1.0,0.0]",85,9.998631074606434
Love-a2b3329480,,Dissolution,01/02/1939,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",03/20/1945,RobertWalker1918,JenniferJones1919,"[0.0,6.0,8.0,7.0,0.0,2.0,0.0,0.0]",65,6.2121834360027375
Love-a2ff36383f,,Happiness,06/23/2014,"{""children"":{""adoptedCount"":""1"",""biologicalCount"":""3"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,GianluigiBuffon1978,MarisaLaurito1951,"[0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0]",20,0
Love-a3a0b1ffc4,,Dissolution,01/16/1955,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",12/07/1960,RogerVadim1928,PascaleAudret1935,"[0.0,0.0,8.0,7.0,5.0,0.0,1.0,0.0]",60,5.891854893908282
Love-a3cefc15e0,,Happiness,09/12/1995,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""low""}}",01/01/0001,ThierryLhermitte1952,VirginieLemoine1961,"[3.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0]",45,0
Love-a4672b6eff,,Dissolution,07/01/1996,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",07/01/2001,FabrizioBentivoglio1957,VittoriaGinaGassman1953,"[0.0,6.0,8.0,7.0,0.0,2.0,0.0,0.0]",65,4.999315537303217
Love-a47f03df22,,Happiness,09/12/1981,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",01/01/0001,ThierryRey1959,LaurenceChirac1958,"[3.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0]",45,0
Love-a4c28d0ec9,,Happiness,01/29/1958,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":""Scott Newman died of an accidental overdose in 1978"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,PaulNewman1925,Jean19291,"[3.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0]",45,0
Love-a50d28a8be,,Happiness,07/01/1997,"{""children"":{""adoptedCount"":""1"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",01/01/0001,DylanMcDermott1961,LindaCristal1931,"[3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",10,0
Love-a514b2c81f,,Happiness,04/30/1953,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",01/01/0001,PedroInfante1917,LuzdelFuego1917,"[0.0,6.0,8.0,7.0,0.0,0.0,1.0,0.0]",60,0
Love-a52dfb0522,,Happiness,07/31/2009,"{""children"":{""adoptedCount"":""1"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,DonnieWahlberg1969,NatalieAlison1978,"[3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0]",20,0
Love-a5889d5cd5,,Dissolution,08/14/1965,"{""children"":{""adoptedCount"":""1"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",01/16/1973,RogerVadim1928,JaneFonda1937,"[3.0,0.0,8.0,7.0,5.0,0.0,1.0,0.0]",65,7.425051334702259
Love-a5dee10a86,,Happiness,04/29/1942,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,RobertDhéry1921,MariaPacôme1923,"[0.0,6.0,8.0,0.0,5.0,0.0,1.0,0.0]",55,0
Love-a71e60a405,,Dissolution,07/01/1971,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",07/01/1985,JohnHolmes1944,JackieFlynt1923,"[3.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0]",45,14.001368925393566
Love-a734a559f9,,Dissolution,06/01/1948,"{""children"":{""adoptedCount"":""1"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",08/02/1952,NicholasRay1911,GloriaGrahame1923,"[3.0,0.0,8.0,0.0,5.0,2.0,0.0,0.0]",50,4.16974674880219
Love-a76acfcb87,,Happiness,12/12/1995,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,FabrizioBentivoglio1957,BarbaraDeRossi1960,"[0.0,0.0,8.0,7.0,0.0,2.0,0.0,4.0]",60,0
Love-a79171dcc8,,Dissolution,07/01/1984,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",07/01/1991,PhilippeSollers1936,MarieNimier1957,"[0.0,6.0,8.0,7.0,0.0,0.0,0.0,0.0]",60,6.997946611909651
Love-a7f2d3264a,,Happiness,02/14/1949,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",01/01/0001,JeanGabin1904,MadeleineRobinson1917,"[3.0,6.0,8.0,7.0,0.0,2.0,0.0,0.0]",70,0
Love-a801a991ad,,Dissolution,07/01/1995,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",07/01/2001,OlivierMinne1967,AnneFocan1961,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0,6.0013689253935665
Love-a88f38c724,,Dissolution,08/30/2004,"{""children"":{""adoptedCount"":""1"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",01/16/2005,NicolasCage1964,JenniferMurphy1958,"[0.0,0.0,8.0,0.0,5.0,0.0,1.0,0.0]",40,0.3805612594113621
Love-a8bf50cace,,Happiness,08/30/1952,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,JoopdenUyl1919,ThérèseMichielsen1926,"[0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0]",25,0
Love-a9296ce80e,,Happiness,06/26/1999,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""high""}}",01/01/0001,RobertoBenigni1952,LucianaLittizzetto1964,"[3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0]",45,0
Love-a9d9e7b936,,Happiness,07/01/1994,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,OlivierMinne1967,FlorenceMasnada1968,"[3.0,6.0,8.0,7.0,0.0,2.0,0.0,0.0]",70,0
Love-a9f3b16ebb,,Happiness,07/01/1994,"{""children"":{""adoptedCount"":""2"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,FulvioValbusa2000,ManuelaDiCenta1963,"[0.0,6.0,8.0,7.0,0.0,0.0,1.0,0.0]",60,0
Love-aa28302816,,Dissolution,07/26/1936,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",04/20/1942,HerbertvonKarajan1908,ErnaBerger1900,"[0.0,6.0,8.0,7.0,0.0,0.0,0.0,0.0]",60,5.73305954825462
Love-ab0458eb78,,Happiness,01/29/1958,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":""Scott Newman died of an accidental overdose in 1978"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,PaulNewman1925,Jean19422,"[3.0,0.0,8.0,0.0,0.0,2.0,1.0,4.0]",50,0
Love-ab8792a512,,Happiness,12/31/1984,"{""children"":{""adoptedCount"":""2"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,MikeFarrell1939,ShelleyFabares1944,"[3.0,0.0,8.0,7.0,0.0,2.0,1.0,0.0]",60,0
Love-abb1d29f83,,Happiness,06/23/1955,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""4"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,EduardoDeFilippo1900,ElisabettaBarbato1921,"[0.0,6.0,8.0,0.0,5.0,0.0,0.0,0.0]",55,0
Love-ac16b2341a,,Happiness,07/01/1938,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,PaulAuriol1918,JacquelineAuriol1917,"[3.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0]",30,0
Love-acdca9a7b3,,Happiness,09/07/1963,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",01/01/0001,ChristianMarquand1927,FrancaFaldini1931,"[0.0,0.0,8.0,0.0,5.0,0.0,1.0,0.0]",40,0
Love-adb098e760,,Dissolution,09/19/1945,"{""children"":{""adoptedCount"":""1"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",12/05/1950,JohnAgar1921,ShirleyTempleBlack1928,"[3.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0]",35,5.210130047912389
Love-adbb432004,,Happiness,06/20/1965,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,LucianoTeodori1950,GigliolaCinquetti1947,"[3.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0]",45,0
Love-ae3d632764,,Dissolution,07/01/1982,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",07/01/1996,DominiqueBesnehard1954,JeanRoucas1952,"[3.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0]",35,14.001368925393566
Love-ae4ec3e535,,Happiness,12/26/1991,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,RobertoBenigni1952,NicolettaBraschi1960,"[0.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0]",30,0
Love-ae7369beae,,Dissolution,11/20/1937,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""1"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",10/09/1939,JackieCoogan1914,BettyGrable1916,"[0.0,6.0,8.0,0.0,5.0,0.0,1.0,0.0]",55,1.8836413415468858
Love-ae865d142c,,Dissolution,01/08/1982,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",07/01/1984,DeanPaulMartin1951,DorothyHamill1956,"[0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0]",15,2.478667579283596
Love-ae897f9bd4,,Happiness,09/07/2002,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""4"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""""}}",01/01/0001,BillForry1973,LindaDorcenaForry1973,"[3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0]",20,0
Love-aeb23f9c33,,Dissolution,07/01/1972,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""4"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",07/01/1979,JimmyOsmond1963,SharonBlythe1941,"[3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0]",20,6.997946611909651
Love-af9c74aa60,,Happiness,07/01/1993,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,UmbertoGuidoni1954,CeciliaGasdia1960,"[0.0,0.0,0.0,7.0,5.0,0.0,1.0,4.0]",45,0
Love-afc2f880cc,,Dissolution,07/05/2003,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",09/27/2007,ThierryHenry1977,CathyMarsal1971,"[0.0,0.0,8.0,7.0,5.0,2.0,0.0,0.0]",60,4.229979466119096
Love-afc7412ff5,,Dissolution,09/27/1980,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",11/23/1995,LouisMalle1932,CandiceBergen1946,"[0.0,0.0,8.0,0.0,0.0,2.0,1.0,0.0]",30,15.154004106776181
Love-afccc9f8bf,,Happiness,07/23/1996,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,NicolasSarkozy1955,NatachaAmal1963,"[3.0,6.0,8.0,0.0,0.0,0.0,1.0,0.0]",50,0
Love-afe297f15e,,Happiness,01/12/1958,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":""Scott Newman died of an accidental overdose in 1978"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,PaulNewman1925,Jean1936,"[3.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0]",45,0
Love-b0110e6852,,Happiness,02/09/1959,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",01/01/0001,JeanRochefort1930,SophieDesmarets1922,"[0.0,0.0,8.0,7.0,5.0,0.0,0.0,0.0]",55,0
Love-b04df79653,,Dissolution,09/15/1953,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",07/01/1961,ChristianMarquand1927,GenevièveCasile1937,"[0.0,0.0,8.0,7.0,5.0,0.0,0.0,0.0]",55,7.7928359571070045
Love-b07cc50289,,Happiness,04/18/1954,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,RolandPetit1924,ZiziJeanmaire1924,"[3.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0]",35,0
Love-b0d0b19dbf,,Happiness,11/12/1937,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""5"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,Fernandel1903,MadeleineBarbulée1910,"[0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0]",20,0
Love-b0e920757f,,Dissolution,12/15/1989,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",09/29/1993,GeorgeClooney1961,TinaKieffer1959,"[0.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0]",45,3.789185489390828
Love-b15a07282c,,Dissolution,10/31/1965,"{""children"":{""adoptedCount"":""5"",""biologicalCount"":""7"",""diedChildrenCount"":""1"",""childrenHealth"":""some health issues"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",08/16/1967,AnthonyQuinn1915,LylaRocco1933,"[3.0,6.0,8.0,7.0,0.0,0.0,1.0,0.0]",70,1.7905544147843941
Love-b1a6488139,,Happiness,08/18/2018,"{""children"":{""adoptedCount"":""1"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,PeterPalandjian1964,ElizaDushku1980,"[3.0,0.0,8.0,0.0,5.0,2.0,0.0,0.0]",50,0
Love-b1c7a59b45,,Dissolution,07/01/1980,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",07/01/1985,FrancisHuster1947,NicoleLepecheux1955,"[3.0,6.0,8.0,7.0,0.0,0.0,1.0,0.0]",70,4.999315537303217
Love-b1cf4abe1a,,Happiness,07/01/2008,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",01/01/0001,FlavioBriatore1950,AntonellaGuidelli1969,"[0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0]",20,0
Love-b24fd8fe4f,,Dissolution,07/01/1944,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",07/01/1951,RenéWheeler1912,VivianeRomance1912,"[3.0,6.0,8.0,7.0,5.0,0.0,1.0,0.0]",85,6.997946611909651
Love-b25e398825,,Dissolution,08/06/1962,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",09/28/1975,SeanConnery1930,DianeCilento1932,"[3.0,0.0,8.0,7.0,5.0,0.0,0.0,0.0]",65,13.144421629021219
Love-b2b3e8e06d,,Happiness,07/12/1984,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,RichardBerry1950,CécileCharles1952,"[0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0]",35,0
Love-b2cf47b982,,Dissolution,07/10/1902,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",08/21/1914,FélixVallotton1865,CamilleGuerin1872,"[3.0,6.0,8.0,7.0,0.0,0.0,1.0,0.0]",70,12.114989733059549
